tx_id,address,entity_type,value_btc,fee_btc,in_degree,out_degree,timestamp
tx_1854,addr_99,Exchange,2.0487,0.00119,17,14,2020-03-18 05:00:00
tx_1855,addr_128,Exchange,1.2554,0.00948,8,3,2020-03-18 06:00:00
tx_1856,addr_256,Mixer,0.4213,0.00429,1,15,2020-03-18 07:00:00
tx_1857,addr_130,Exchange,2.4196,0.00019,3,5,2020-03-18 08:00:00
tx_1858,addr_131,Mixer,1.626,0.00448,16,3,2020-03-18 09:00:00
tx_1859,addr_372,Mixer,0.8883,0.00056,2,7,2020-03-18 10:00:00
tx_1860,addr_410,Exchange,4.8459,0.00548,15,6,2020-03-18 11:00:00
tx_1861,addr_385,Trader,0.0423,0.00345,1,1,2020-03-18 12:00:00
tx_1862,addr_190,Hodler,0.7589,0.00479,9,19,2020-03-18 13:00:00
tx_1863,addr_276,Miner,0.1171,0.00617,16,7,2020-03-18 14:00:00
tx_1864,addr_66,Mixer,2.9094,0.0087,4,4,2020-03-18 15:00:00
tx_1865,addr_165,Hodler,2.422,0.00665,12,12,2020-03-18 16:00:00
tx_1866,addr_34,Trader,0.805,0.0044,1,18,2020-03-18 17:00:00
tx_1867,addr_6,Miner,2.2519,0.00821,1,9,2020-03-18 18:00:00
tx_1868,addr_130,Miner,1.0082,0.00907,7,19,2020-03-18 19:00:00
tx_1869,addr_219,Mixer,2.8233,0.00129,18,4,2020-03-18 20:00:00
tx_1870,addr_413,Exchange,1.2109,0.00537,15,1,2020-03-18 21:00:00
tx_1871,addr_453,Trader,1.063,0.00292,13,9,2020-03-18 22:00:00
tx_1872,addr_320,Mixer,5.4584,0.00057,16,15,2020-03-18 23:00:00
tx_1873,addr_413,Trader,0.5777,0.00672,7,8,2020-03-19 00:00:00
tx_1874,addr_235,Exchange,0.2567,0.00864,16,15,2020-03-19 01:00:00
tx_1875,addr_146,Exchange,1.7568,0.00171,13,15,2020-03-19 02:00:00
tx_1876,addr_335,Mixer,6.9684,0.00814,14,18,2020-03-19 03:00:00
tx_1877,addr_368,Exchange,0.9491,0.00855,17,7,2020-03-19 04:00:00
tx_1878,addr_133,Hodler,0.1281,0.00915,12,18,2020-03-19 05:00:00
tx_1879,addr_34,Miner,0.8289,0.00273,13,16,2020-03-19 06:00:00
tx_1880,addr_223,Mixer,1.4102,0.00905,15,2,2020-03-19 07:00:00
tx_1881,addr_178,Trader,0.3533,0.00327,4,4,2020-03-19 08:00:00
tx_1882,addr_52,Hodler,2.1465,0.00557,2,16,2020-03-19 09:00:00
tx_1883,addr_51,Mixer,12.1931,0.0006,18,3,2020-03-19 10:00:00
tx_1884,addr_245,Exchange,1.202,0.00053,2,2,2020-03-19 11:00:00
tx_1885,addr_279,Exchange,0.8762,0.00723,15,3,2020-03-19 12:00:00
tx_1886,addr_451,Exchange,1.024,0.0045,19,5,2020-03-19 13:00:00
tx_1887,addr_158,Exchange,0.2447,0.00264,15,2,2020-03-19 14:00:00
tx_1888,addr_474,Trader,4.2958,0.00199,10,19,2020-03-19 15:00:00
tx_1889,addr_453,Hodler,1.0717,0.00673,11,2,2020-03-19 16:00:00
tx_1890,addr_269,Miner,0.9797,0.0001,10,2,2020-03-19 17:00:00
tx_1891,addr_476,Trader,2.1558,0.00808,5,18,2020-03-19 18:00:00
tx_1892,addr_27,Trader,1.1669,0.00088,9,14,2020-03-19 19:00:00
tx_1893,addr_214,Miner,2.0896,0.002,19,15,2020-03-19 20:00:00
tx_1894,addr_296,Miner,0.1268,0.00392,13,12,2020-03-19 21:00:00
tx_1895,addr_465,Exchange,3.361,0.0049,18,11,2020-03-19 22:00:00
tx_1896,addr_246,Trader,5.6437,0.00361,17,11,2020-03-19 23:00:00
tx_1897,addr_293,Mixer,2.0926,0.00328,6,7,2020-03-20 00:00:00
tx_1898,addr_248,Miner,6.183,0.00964,10,12,2020-03-20 01:00:00
tx_1899,addr_53,Miner,0.3284,0.00645,2,16,2020-03-20 02:00:00
tx_1900,addr_2,Hodler,1.2979,0.00033,6,5,2020-03-20 03:00:00
tx_1901,addr_219,Mixer,1.8416,0.00436,13,2,2020-03-20 04:00:00
tx_1902,addr_97,Mixer,1.7433,0.00876,18,16,2020-03-20 05:00:00
tx_1903,addr_142,Miner,1.0265,0.00308,7,15,2020-03-20 06:00:00
tx_1904,addr_166,Exchange,0.8252,0.00104,2,11,2020-03-20 07:00:00
tx_1905,addr_26,Hodler,0.2712,0.00761,14,6,2020-03-20 08:00:00
tx_1906,addr_327,Mixer,0.9943,0.0061,5,13,2020-03-20 09:00:00
tx_1907,addr_91,Miner,0.3551,0.00575,18,19,2020-03-20 10:00:00
tx_1908,addr_391,Mixer,2.6513,0.00063,11,10,2020-03-20 11:00:00
tx_1909,addr_307,Hodler,0.4685,0.00149,10,19,2020-03-20 12:00:00
tx_1910,addr_278,Hodler,0.1207,0.00626,11,5,2020-03-20 13:00:00
tx_1911,addr_416,Trader,1.6076,0.00216,2,7,2020-03-20 14:00:00
tx_1912,addr_390,Miner,1.8089,0.00509,15,11,2020-03-20 15:00:00
tx_1913,addr_429,Hodler,4.1101,0.00549,7,14,2020-03-20 16:00:00
tx_1914,addr_93,Trader,1.7207,0.00291,9,16,2020-03-20 17:00:00
tx_1915,addr_475,Trader,0.8477,0.00949,5,18,2020-03-20 18:00:00
tx_1916,addr_75,Mixer,3.2492,0.00844,7,4,2020-03-20 19:00:00
tx_1917,addr_3,Mixer,1.5543,0.00725,2,1,2020-03-20 20:00:00
tx_1918,addr_24,Trader,0.1652,0.00087,3,15,2020-03-20 21:00:00
tx_1919,addr_440,Mixer,1.6687,0.00115,2,14,2020-03-20 22:00:00
tx_1920,addr_355,Hodler,4.7723,0.00498,19,19,2020-03-20 23:00:00
tx_1921,addr_150,Exchange,1.0094,0.00169,4,5,2020-03-21 00:00:00
tx_1922,addr_169,Hodler,0.7029,0.00978,7,4,2020-03-21 01:00:00
tx_1923,addr_57,Trader,0.3097,0.00167,7,13,2020-03-21 02:00:00
tx_1924,addr_309,Trader,0.3284,0.00493,17,18,2020-03-21 03:00:00
tx_1925,addr_267,Hodler,1.134,0.0037,19,12,2020-03-21 04:00:00
tx_1926,addr_448,Mixer,1.8111,0.00643,16,15,2020-03-21 05:00:00
tx_1927,addr_63,Mixer,0.1681,0.00138,3,9,2020-03-21 06:00:00
tx_1928,addr_212,Trader,5.6125,0.00436,15,4,2020-03-21 07:00:00
tx_1929,addr_257,Miner,2.8141,0.00282,14,5,2020-03-21 08:00:00
tx_1930,addr_5,Mixer,1.7668,0.00889,15,9,2020-03-21 09:00:00
tx_1931,addr_143,Hodler,3.5256,0.0005,14,13,2020-03-21 10:00:00
tx_1932,addr_249,Mixer,0.1672,0.00915,7,10,2020-03-21 11:00:00
tx_1933,addr_248,Hodler,1.2957,0.00835,3,16,2020-03-21 12:00:00
tx_1934,addr_367,Trader,1.989,0.00305,17,13,2020-03-21 13:00:00
tx_1935,addr_298,Mixer,3.5281,0.00791,10,4,2020-03-21 14:00:00
tx_1936,addr_201,Hodler,3.06,0.00041,15,13,2020-03-21 15:00:00
tx_1937,addr_465,Trader,0.6489,0.00967,6,8,2020-03-21 16:00:00
tx_1938,addr_428,Miner,5.6564,0.00531,17,13,2020-03-21 17:00:00
tx_1939,addr_137,Hodler,0.2656,0.0031,17,15,2020-03-21 18:00:00
tx_1940,addr_359,Miner,4.161,0.00369,14,13,2020-03-21 19:00:00
tx_1941,addr_327,Miner,7.0768,0.00076,18,5,2020-03-21 20:00:00
tx_1942,addr_33,Exchange,0.39,0.00989,5,6,2020-03-21 21:00:00
tx_1943,addr_127,Mixer,2.5607,0.00049,8,5,2020-03-21 22:00:00
tx_1944,addr_345,Hodler,0.0822,0.00658,7,13,2020-03-21 23:00:00
tx_1945,addr_108,Miner,1.0398,0.00448,4,5,2020-03-22 00:00:00
tx_1946,addr_22,Exchange,1.4525,0.00949,18,13,2020-03-22 01:00:00
tx_1947,addr_385,Trader,1.7381,0.00254,5,8,2020-03-22 02:00:00
tx_1948,addr_306,Hodler,5.4958,0.00537,16,9,2020-03-22 03:00:00
tx_1949,addr_157,Miner,2.231,0.00488,14,19,2020-03-22 04:00:00
tx_1950,addr_274,Mixer,1.3128,0.00706,19,15,2020-03-22 05:00:00
tx_1951,addr_493,Exchange,3.318,0.00077,14,10,2020-03-22 06:00:00
tx_1952,addr_380,Miner,6.0129,0.00202,9,11,2020-03-22 07:00:00
tx_1953,addr_285,Mixer,0.0446,0.00222,6,5,2020-03-22 08:00:00
tx_1954,addr_231,Miner,8.0935,0.00741,17,9,2020-03-22 09:00:00
tx_1955,addr_124,Hodler,0.1801,0.00197,19,11,2020-03-22 10:00:00
tx_1956,addr_136,Hodler,3.3682,0.00578,12,19,2020-03-22 11:00:00
tx_1957,addr_310,Hodler,0.6579,0.00223,4,2,2020-03-22 12:00:00
tx_1958,addr_244,Exchange,0.2835,0.00863,16,6,2020-03-22 13:00:00
tx_1959,addr_9,Hodler,1.1591,0.00943,11,1,2020-03-22 14:00:00
tx_1960,addr_306,Mixer,2.0654,0.00523,4,3,2020-03-22 15:00:00
tx_1961,addr_360,Miner,0.9591,0.00359,17,3,2020-03-22 16:00:00
tx_1962,addr_343,Trader,0.1122,0.00242,8,14,2020-03-22 17:00:00
tx_1963,addr_449,Mixer,1.8299,0.00059,14,5,2020-03-22 18:00:00
tx_1964,addr_242,Mixer,4.6538,0.00276,2,17,2020-03-22 19:00:00
tx_1965,addr_44,Hodler,0.9665,0.00658,11,15,2020-03-22 20:00:00
tx_1966,addr_333,Exchange,0.4875,0.00538,11,6,2020-03-22 21:00:00
tx_1967,addr_241,Miner,1.1689,0.00945,6,14,2020-03-22 22:00:00
tx_1968,addr_408,Exchange,0.0991,0.00402,14,14,2020-03-22 23:00:00
tx_1969,addr_275,Miner,3.435,0.00697,10,17,2020-03-23 00:00:00
tx_1970,addr_427,Miner,3.5013,0.00494,8,8,2020-03-23 01:00:00
tx_1971,addr_33,Exchange,1.7735,0.00517,7,8,2020-03-23 02:00:00
tx_1972,addr_55,Mixer,0.8711,0.00275,8,19,2020-03-23 03:00:00
tx_1973,addr_446,Miner,3.2167,0.0046,8,9,2020-03-23 04:00:00
tx_1974,addr_413,Exchange,1.618,0.00476,2,11,2020-03-23 05:00:00
tx_1975,addr_307,Miner,3.4966,0.0071,16,13,2020-03-23 06:00:00
tx_1976,addr_484,Trader,1.9964,0.00941,9,13,2020-03-23 07:00:00
tx_1977,addr_416,Mixer,3.0687,0.00336,13,19,2020-03-23 08:00:00
tx_1978,addr_81,Hodler,1.8254,0.00052,12,19,2020-03-23 09:00:00
tx_1979,addr_430,Miner,1.0694,0.00501,17,5,2020-03-23 10:00:00
tx_1980,addr_234,Trader,6.3376,0.00549,2,16,2020-03-23 11:00:00
tx_1981,addr_57,Hodler,1.5579,0.00177,13,9,2020-03-23 12:00:00
tx_1982,addr_245,Hodler,1.8582,0.00763,1,3,2020-03-23 13:00:00
tx_1983,addr_279,Miner,0.4982,0.00985,19,19,2020-03-23 14:00:00
tx_1984,addr_325,Exchange,1.9651,0.00946,11,5,2020-03-23 15:00:00
tx_1985,addr_144,Miner,1.6954,0.00205,5,8,2020-03-23 16:00:00
tx_1986,addr_101,Trader,0.4087,0.00877,1,14,2020-03-23 17:00:00
tx_1987,addr_4,Hodler,0.1229,0.00707,13,3,2020-03-23 18:00:00
tx_1988,addr_417,Miner,1.8545,0.00459,8,13,2020-03-23 19:00:00
tx_1989,addr_48,Exchange,2.8852,0.00545,6,11,2020-03-23 20:00:00
tx_1990,addr_404,Miner,1.4822,0.00851,17,8,2020-03-23 21:00:00
tx_1991,addr_238,Mixer,0.5144,0.00485,12,19,2020-03-23 22:00:00
tx_1992,addr_32,Exchange,2.1964,0.00379,1,10,2020-03-23 23:00:00
tx_1993,addr_11,Trader,0.167,0.00498,3,18,2020-03-24 00:00:00
tx_1994,addr_48,Hodler,1.1662,0.00583,14,18,2020-03-24 01:00:00
tx_1995,addr_29,Miner,0.3567,0.00197,8,7,2020-03-24 02:00:00
tx_1996,addr_62,Exchange,0.4078,0.00902,11,16,2020-03-24 03:00:00
tx_1997,addr_263,Mixer,0.452,0.00677,14,6,2020-03-24 04:00:00
tx_1998,addr_210,Exchange,0.9778,0.00637,8,16,2020-03-24 05:00:00
tx_1999,addr_233,Mixer,0.105,0.00109,3,16,2020-03-24 06:00:00
tx_2000,addr_403,Trader,1.0143,0.00608,7,1,2020-03-24 07:00:00
tx_2001,addr_91,Hodler,1.4337,0.0013,19,19,2020-03-24 08:00:00
tx_2002,addr_237,Trader,1.3206,0.00088,4,3,2020-03-24 09:00:00
tx_2003,addr_206,Miner,0.9651,0.00532,16,6,2020-03-24 10:00:00
tx_2004,addr_309,Exchange,3.6545,0.00409,13,4,2020-03-24 11:00:00
tx_2005,addr_175,Mixer,0.3141,0.00593,19,4,2020-03-24 12:00:00
tx_2006,addr_410,Mixer,1.4092,0.00098,5,4,2020-03-24 13:00:00
tx_2007,addr_469,Exchange,0.1281,0.00437,5,10,2020-03-24 14:00:00
tx_2008,addr_117,Exchange,0.1476,0.00183,4,9,2020-03-24 15:00:00
tx_2009,addr_483,Miner,1.706,0.00987,2,8,2020-03-24 16:00:00
tx_2010,addr_497,Trader,1.6695,0.00566,13,19,2020-03-24 17:00:00
tx_2011,addr_450,Mixer,4.208,0.00691,16,17,2020-03-24 18:00:00
tx_2012,addr_105,Miner,1.6323,0.00332,2,17,2020-03-24 19:00:00
tx_2013,addr_81,Trader,6.4273,0.00104,19,1,2020-03-24 20:00:00
tx_2014,addr_452,Miner,0.0998,0.00976,17,14,2020-03-24 21:00:00
tx_2015,addr_91,Mixer,0.2063,0.00293,5,11,2020-03-24 22:00:00
tx_2016,addr_351,Exchange,0.0901,0.0043,18,3,2020-03-24 23:00:00
tx_2017,addr_294,Exchange,0.4098,0.00653,18,8,2020-03-25 00:00:00
tx_2018,addr_265,Trader,1.5586,0.00034,8,10,2020-03-25 01:00:00
tx_2019,addr_359,Hodler,2.0745,0.00812,15,17,2020-03-25 02:00:00
tx_2020,addr_50,Trader,0.0933,0.00541,13,8,2020-03-25 03:00:00
tx_2021,addr_260,Hodler,5.8365,0.00285,13,1,2020-03-25 04:00:00
tx_2022,addr_194,Miner,3.6924,0.00071,16,7,2020-03-25 05:00:00
tx_2023,addr_359,Miner,0.7037,0.00171,13,9,2020-03-25 06:00:00
tx_2024,addr_433,Mixer,0.1607,0.00896,2,12,2020-03-25 07:00:00
tx_2025,addr_455,Hodler,0.3724,0.00689,3,9,2020-03-25 08:00:00
tx_2026,addr_273,Mixer,0.2715,0.00257,15,3,2020-03-25 09:00:00
tx_2027,addr_446,Exchange,0.2631,0.00075,19,4,2020-03-25 10:00:00
tx_2028,addr_163,Hodler,1.462,0.00694,13,10,2020-03-25 11:00:00
tx_2029,addr_313,Trader,0.5643,0.00577,5,4,2020-03-25 12:00:00
tx_2030,addr_283,Exchange,0.8868,0.0041,6,9,2020-03-25 13:00:00
tx_2031,addr_182,Exchange,9.1138,0.0037,14,1,2020-03-25 14:00:00
tx_2032,addr_392,Trader,2.306,0.00225,4,5,2020-03-25 15:00:00
tx_2033,addr_360,Exchange,5.9511,0.00673,19,9,2020-03-25 16:00:00
tx_2034,addr_388,Hodler,0.3076,0.00971,7,5,2020-03-25 17:00:00
tx_2035,addr_91,Mixer,0.963,0.00184,4,6,2020-03-25 18:00:00
tx_2036,addr_312,Exchange,1.6182,0.00601,2,19,2020-03-25 19:00:00
tx_2037,addr_43,Hodler,0.1597,0.0043,7,8,2020-03-25 20:00:00
tx_2038,addr_62,Miner,0.0084,0.00452,3,10,2020-03-25 21:00:00
tx_2039,addr_401,Hodler,2.22,0.00262,15,11,2020-03-25 22:00:00
tx_2040,addr_80,Mixer,2.0534,0.00827,1,13,2020-03-25 23:00:00
tx_2041,addr_329,Hodler,1.0579,0.0049,2,4,2020-03-26 00:00:00
tx_2042,addr_197,Trader,1.3453,0.00548,10,11,2020-03-26 01:00:00
tx_2043,addr_255,Mixer,1.0738,0.00312,16,12,2020-03-26 02:00:00
tx_2044,addr_172,Miner,0.0486,0.0019,15,5,2020-03-26 03:00:00
tx_2045,addr_260,Trader,0.8171,0.00095,15,10,2020-03-26 04:00:00
tx_2046,addr_85,Hodler,0.3898,0.00717,14,7,2020-03-26 05:00:00
tx_2047,addr_363,Mixer,0.2072,0.00204,14,9,2020-03-26 06:00:00
tx_2048,addr_119,Miner,6.2801,0.00693,6,9,2020-03-26 07:00:00
tx_2049,addr_301,Trader,1.8294,0.00396,14,10,2020-03-26 08:00:00
tx_2050,addr_94,Miner,2.6087,0.00422,17,10,2020-03-26 09:00:00
tx_2051,addr_448,Hodler,0.7577,0.00474,18,2,2020-03-26 10:00:00
tx_2052,addr_339,Miner,0.9989,0.00374,19,4,2020-03-26 11:00:00
tx_2053,addr_421,Exchange,0.5408,0.0011,17,8,2020-03-26 12:00:00
tx_2054,addr_266,Trader,0.204,0.00317,16,14,2020-03-26 13:00:00
tx_2055,addr_187,Miner,0.3945,0.00667,8,17,2020-03-26 14:00:00
tx_2056,addr_253,Hodler,3.1942,0.00669,7,13,2020-03-26 15:00:00
tx_2057,addr_360,Hodler,2.2636,0.00293,12,18,2020-03-26 16:00:00
tx_2058,addr_87,Miner,1.5834,0.00466,9,18,2020-03-26 17:00:00
tx_2059,addr_399,Hodler,1.2891,0.00202,14,13,2020-03-26 18:00:00
tx_2060,addr_60,Mixer,5.1133,0.00218,1,8,2020-03-26 19:00:00
tx_2061,addr_465,Mixer,0.151,0.00033,10,12,2020-03-26 20:00:00
tx_2062,addr_491,Mixer,0.6587,0.00898,17,1,2020-03-26 21:00:00
tx_2063,addr_181,Exchange,0.8614,0.00219,17,18,2020-03-26 22:00:00
tx_2064,addr_108,Miner,3.0504,0.00235,17,3,2020-03-26 23:00:00
tx_2065,addr_211,Exchange,9.7896,0.00287,4,12,2020-03-27 00:00:00
tx_2066,addr_139,Hodler,0.5506,0.00136,17,19,2020-03-27 01:00:00
tx_2067,addr_254,Exchange,4.1478,0.00643,18,13,2020-03-27 02:00:00
tx_2068,addr_157,Hodler,3.5513,0.00084,2,10,2020-03-27 03:00:00
tx_2069,addr_187,Hodler,0.5089,0.00143,8,15,2020-03-27 04:00:00
tx_2070,addr_147,Trader,1.0194,0.00648,13,2,2020-03-27 05:00:00
tx_2071,addr_344,Mixer,1.0542,0.00346,15,19,2020-03-27 06:00:00
tx_2072,addr_136,Hodler,7.6536,0.00711,9,3,2020-03-27 07:00:00
tx_2073,addr_317,Trader,0.3991,0.00562,3,14,2020-03-27 08:00:00
tx_2074,addr_197,Mixer,3.2105,0.00263,3,7,2020-03-27 09:00:00
tx_2075,addr_446,Hodler,0.8135,0.00654,2,8,2020-03-27 10:00:00
tx_2076,addr_83,Hodler,2.6251,0.00125,1,11,2020-03-27 11:00:00
tx_2077,addr_57,Exchange,1.0895,0.00541,14,6,2020-03-27 12:00:00
tx_2078,addr_307,Exchange,1.7272,0.00443,17,11,2020-03-27 13:00:00
tx_2079,addr_440,Mixer,3.5749,0.00275,13,17,2020-03-27 14:00:00
tx_2080,addr_143,Hodler,3.261,0.00608,19,10,2020-03-27 15:00:00
tx_2081,addr_176,Miner,4.0262,0.00873,15,17,2020-03-27 16:00:00
tx_2082,addr_483,Exchange,0.1229,0.00999,14,2,2020-03-27 17:00:00
tx_2083,addr_9,Mixer,2.3556,0.00612,2,6,2020-03-27 18:00:00
tx_2084,addr_228,Hodler,0.3016,0.00411,7,5,2020-03-27 19:00:00
tx_2085,addr_274,Hodler,1.0751,0.00233,17,4,2020-03-27 20:00:00
tx_2086,addr_443,Miner,1.5908,0.00265,18,2,2020-03-27 21:00:00
tx_2087,addr_425,Mixer,1.0308,0.00485,6,12,2020-03-27 22:00:00
tx_2088,addr_75,Hodler,1.4663,0.00374,8,3,2020-03-27 23:00:00
tx_2089,addr_107,Exchange,11.3251,0.00915,2,6,2020-03-28 00:00:00
tx_2090,addr_93,Miner,0.2906,0.00375,1,14,2020-03-28 01:00:00
tx_2091,addr_105,Mixer,2.2507,0.0038,16,8,2020-03-28 02:00:00
tx_2092,addr_266,Miner,1.0084,0.0039,7,14,2020-03-28 03:00:00
tx_2093,addr_469,Exchange,0.2855,0.00838,11,3,2020-03-28 04:00:00
tx_2094,addr_376,Mixer,0.3457,0.00654,15,16,2020-03-28 05:00:00
tx_2095,addr_87,Miner,5.9626,0.00618,13,15,2020-03-28 06:00:00
tx_2096,addr_464,Trader,4.2339,0.00341,2,7,2020-03-28 07:00:00
tx_2097,addr_279,Exchange,4.7512,0.0082,14,15,2020-03-28 08:00:00
tx_2098,addr_338,Exchange,9.5431,0.00048,6,13,2020-03-28 09:00:00
tx_2099,addr_429,Exchange,0.4672,0.00872,9,6,2020-03-28 10:00:00
tx_2100,addr_434,Trader,0.8784,0.00518,7,15,2020-03-28 11:00:00
tx_2101,addr_433,Trader,2.2126,0.00404,18,17,2020-03-28 12:00:00
tx_2102,addr_237,Hodler,1.3225,0.00502,9,4,2020-03-28 13:00:00
tx_2103,addr_304,Miner,1.0839,0.00671,4,14,2020-03-28 14:00:00
tx_2104,addr_423,Hodler,0.8857,0.00023,9,15,2020-03-28 15:00:00
tx_2105,addr_75,Miner,1.8017,0.00873,4,12,2020-03-28 16:00:00
tx_2106,addr_207,Trader,1.7141,0.00452,12,19,2020-03-28 17:00:00
tx_2107,addr_361,Trader,0.3522,0.0035,4,10,2020-03-28 18:00:00
tx_2108,addr_68,Hodler,1.2763,0.00147,14,6,2020-03-28 19:00:00
tx_2109,addr_70,Mixer,1.6125,0.00445,7,9,2020-03-28 20:00:00
tx_2110,addr_229,Hodler,1.6893,0.00501,13,2,2020-03-28 21:00:00
tx_2111,addr_249,Miner,0.4717,0.0041,8,4,2020-03-28 22:00:00
tx_2112,addr_194,Hodler,2.7117,0.00682,5,9,2020-03-28 23:00:00
tx_2113,addr_500,Exchange,0.051,0.00427,12,15,2020-03-29 00:00:00
tx_2114,addr_53,Miner,0.8765,0.00962,13,13,2020-03-29 01:00:00
tx_2115,addr_208,Miner,3.0302,0.00603,14,8,2020-03-29 02:00:00
tx_2116,addr_77,Mixer,1.6597,0.00809,18,19,2020-03-29 03:00:00
tx_2117,addr_42,Trader,0.6054,0.00118,4,19,2020-03-29 04:00:00
tx_2118,addr_347,Miner,2.3746,0.00403,18,16,2020-03-29 05:00:00
tx_2119,addr_365,Trader,1.6758,0.00343,7,11,2020-03-29 06:00:00
tx_2120,addr_6,Hodler,3.1817,0.00574,15,10,2020-03-29 07:00:00
tx_2121,addr_200,Exchange,2.6562,0.00863,6,8,2020-03-29 08:00:00
tx_2122,addr_91,Mixer,1.8838,0.00088,16,1,2020-03-29 09:00:00
tx_2123,addr_206,Trader,1.3396,0.00082,8,10,2020-03-29 10:00:00
tx_2124,addr_148,Miner,0.2859,0.00852,16,18,2020-03-29 11:00:00
tx_2125,addr_238,Trader,0.6058,0.00221,16,3,2020-03-29 12:00:00
tx_2126,addr_475,Miner,1.0864,0.00672,3,11,2020-03-29 13:00:00
tx_2127,addr_279,Trader,1.8291,0.00547,17,18,2020-03-29 14:00:00
tx_2128,addr_418,Miner,1.4419,0.00835,9,3,2020-03-29 15:00:00
tx_2129,addr_381,Hodler,0.6799,0.00134,3,8,2020-03-29 16:00:00
tx_2130,addr_399,Miner,0.013,0.00138,7,14,2020-03-29 17:00:00
tx_2131,addr_113,Miner,1.3713,0.00561,18,6,2020-03-29 18:00:00
tx_2132,addr_425,Exchange,0.6727,0.00947,12,15,2020-03-29 19:00:00
tx_2133,addr_16,Miner,2.6531,0.00421,19,14,2020-03-29 20:00:00
tx_2134,addr_392,Exchange,0.0485,0.00334,16,7,2020-03-29 21:00:00
tx_2135,addr_187,Mixer,1.7581,0.00611,17,10,2020-03-29 22:00:00
tx_2136,addr_298,Exchange,5.6766,0.00931,15,15,2020-03-29 23:00:00
tx_2137,addr_207,Hodler,0.3833,0.00839,1,10,2020-03-30 00:00:00
tx_2138,addr_363,Exchange,1.276,0.00996,2,17,2020-03-30 01:00:00
tx_2139,addr_164,Mixer,0.1917,0.00032,8,19,2020-03-30 02:00:00
tx_2140,addr_59,Hodler,1.9653,0.00122,2,17,2020-03-30 03:00:00
tx_2141,addr_177,Trader,1.5994,0.00613,19,12,2020-03-30 04:00:00
tx_2142,addr_399,Trader,1.0464,0.00822,9,15,2020-03-30 05:00:00
tx_2143,addr_329,Exchange,1.4737,0.00292,9,12,2020-03-30 06:00:00
tx_2144,addr_4,Exchange,4.5378,0.00247,13,9,2020-03-30 07:00:00
tx_2145,addr_486,Mixer,0.437,0.00789,6,5,2020-03-30 08:00:00
tx_2146,addr_90,Mixer,0.0456,0.00066,15,4,2020-03-30 09:00:00
tx_2147,addr_2,Miner,3.9562,0.00376,19,12,2020-03-30 10:00:00
tx_2148,addr_428,Mixer,1.7213,0.00511,15,16,2020-03-30 11:00:00
tx_2149,addr_18,Miner,4.4266,0.00565,18,9,2020-03-30 12:00:00
tx_2150,addr_223,Hodler,1.8174,0.00731,7,3,2020-03-30 13:00:00
tx_2151,addr_488,Exchange,3.3232,0.00361,11,3,2020-03-30 14:00:00
tx_2152,addr_151,Hodler,1.1231,0.00617,8,18,2020-03-30 15:00:00
tx_2153,addr_141,Mixer,2.7715,0.0059,6,17,2020-03-30 16:00:00
tx_2154,addr_61,Hodler,4.8846,0.00552,8,10,2020-03-30 17:00:00
tx_2155,addr_1,Hodler,1.6978,0.00644,2,2,2020-03-30 18:00:00
tx_2156,addr_132,Hodler,0.3988,0.00267,19,11,2020-03-30 19:00:00
tx_2157,addr_395,Mixer,0.6261,0.00094,16,3,2020-03-30 20:00:00
tx_2158,addr_64,Hodler,0.4429,0.00128,7,2,2020-03-30 21:00:00
tx_2159,addr_407,Miner,0.567,0.00232,10,9,2020-03-30 22:00:00
tx_2160,addr_387,Mixer,0.7318,0.00505,12,19,2020-03-30 23:00:00
tx_2161,addr_432,Hodler,1.62,0.00842,17,2,2020-03-31 00:00:00
tx_2162,addr_384,Mixer,1.7734,0.00704,7,19,2020-03-31 01:00:00
tx_2163,addr_285,Trader,1.112,0.00791,8,2,2020-03-31 02:00:00
tx_2164,addr_190,Miner,1.9112,0.00357,7,15,2020-03-31 03:00:00
tx_2165,addr_108,Hodler,0.1702,0.00411,4,3,2020-03-31 04:00:00
tx_2166,addr_55,Trader,0.1838,0.004,3,5,2020-03-31 05:00:00
tx_2167,addr_300,Trader,0.3771,0.002,19,11,2020-03-31 06:00:00
tx_2168,addr_103,Mixer,1.4599,0.00071,15,7,2020-03-31 07:00:00
tx_2169,addr_361,Trader,0.4816,0.00595,4,6,2020-03-31 08:00:00
tx_2170,addr_72,Miner,0.6662,0.00989,9,14,2020-03-31 09:00:00
tx_2171,addr_336,Miner,1.0227,0.00175,13,1,2020-03-31 10:00:00
tx_2172,addr_455,Exchange,3.3412,0.00056,18,17,2020-03-31 11:00:00
tx_2173,addr_490,Miner,0.0279,0.00782,16,17,2020-03-31 12:00:00
tx_2174,addr_443,Trader,2.0961,0.0026,1,14,2020-03-31 13:00:00
tx_2175,addr_438,Miner,2.2105,0.00831,4,10,2020-03-31 14:00:00
tx_2176,addr_154,Mixer,3.2055,0.00707,18,8,2020-03-31 15:00:00
tx_2177,addr_368,Exchange,5.3988,0.00946,8,8,2020-03-31 16:00:00
tx_2178,addr_374,Trader,0.0407,0.00415,16,14,2020-03-31 17:00:00
tx_2179,addr_172,Exchange,0.334,0.00665,11,7,2020-03-31 18:00:00
tx_2180,addr_447,Trader,4.3461,0.0047,19,6,2020-03-31 19:00:00
tx_2181,addr_264,Mixer,1.2269,0.00634,19,4,2020-03-31 20:00:00
